标题,价格,评论数,链接,当前链接,上级链接,下载时间
"小米（MI） 红米5A 全网通版 2GB+16GB 移动联通电信4G手机 双卡双待 香槟金
				轻巧手感 5.0英寸屏幕 高通骁龙处理器 1300万摄像头点击抢购-轻薄金属机身~小米5X",629.00,100+,http://item.jd.com/18299931884.html,http://search.jd.com/Search?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=43,http://search.jd.com/Search?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:36:09
"Apple 苹果  iPhone 6s Plus 4G手机 金色 32GB 标配
				正品行货全国联保【新品畅玩7X，全面屏，更清晰】",3988.00,4800+,http://item.jd.com/10708638988.html,http://search.jd.com/Search?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=43,http://search.jd.com/Search?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:36:09
"华为（HUAWEI） 荣耀note8 手机 双卡双待 金色 全网通(4G RAM + 64G ROM)标准版
				麒麟八核955，6.6英寸大屏幕，4500毫安 长续航 2K屏幕！【荣耀V8 双摄像头】",1829.00,200+,http://item.jd.com/12558643447.html,http://search.jd.com/Search?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=43,http://search.jd.com/Search?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:36:09
"小米（MI） 小米5A 红米5A 手机 双卡双待 香槟金 全网通(2G+16G)
				送手机壳+膜+手机支架，5英寸屏，1300万摄像头,带大图标老人模式 购红米Note5A",609.00,100+,http://item.jd.com/18233417436.html,http://search.jd.com/Search?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=43,http://search.jd.com/Search?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:36:09
"华为（HUAWEI） 华为nova青春版 手机 幻夜黑 全网通4G(4G+64G)标配
				【大部分选择白色 简单大方】【送耳机+壳膜等】双面弧面玻璃，麒麟658 介绍下，@华为专场",1409.00,500+,http://item.jd.com/11631256963.html,http://search.jd.com/Search?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=43,http://search.jd.com/Search?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:36:09
"小米（MI） 小米 红米Note5A 手机 香槟金 移动全网通（2G+16G）
				【送三重好礼,京东配送】1600万柔光自拍，2+1卡槽设计！小米5X热销中~",585.00,300+,http://item.jd.com/15531851285.html,http://search.jd.com/Search?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=43,http://search.jd.com/Search?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:36:09
"荣耀7x 畅玩7x 全面屏手机 金色 全网通4G +32G
				现货~送移动电源，全面屏/1600万高清双摄/麒麟八核~【荣耀v9】",1499.00,100+,http://item.jd.com/17879214268.html,http://search.jd.com/Search?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=43,http://search.jd.com/Search?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:36:09
"全球购Apple 苹果 iPhone7 Plus（海外官换）苹果手机移动联通4G手机 磨砂黑 128GB
				海外版支持移动联通 iPhone7Plus 128G低至5299",5299.00,200+,http://item.jd.com/1988884634.html,http://search.jd.com/Search?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=43,http://search.jd.com/Search?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:36:09
"小米（MI） 小米5X 手机 黑色 全网通（4G+64G）
				【送五重好礼，京东配送】变焦双摄，拍人更美！猛戳小米6热销中~~",1359.00,900+,http://item.jd.com/16099866387.html,http://search.jd.com/Search?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=43,http://search.jd.com/Search?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:36:09
"纽曼（Newman） F518 电信2G 翻盖手机 老人机 红色
				【京东自营仓配送】电信版翻盖老年人手机男 女款CDMA 大字体大按键大音量学生手机",248.00,500+,http://item.jd.com/15033775054.html,http://search.jd.com/Search?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=43,http://search.jd.com/Search?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:36:09
"小米（MI） 小米5X 手机 黑色 全网通（4G+64G）
				【送五重好礼，京东配送】变焦双摄，拍人更美！猛戳小米6热销中~~",1359.00,900+,http://item.jd.com/16099866387.html,http://search.jd.com/s_new.php?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=31&scrolling=y&pos=30&page=44,http://search.jd.com/Search?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:36:10
"纽曼（Newman） F518 电信2G 翻盖手机 老人机 红色
				【京东自营仓配送】电信版翻盖老年人手机男 女款CDMA 大字体大按键大音量学生手机",248.00,500+,http://item.jd.com/15033775054.html,http://search.jd.com/s_new.php?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=31&scrolling=y&pos=30&page=44,http://search.jd.com/Search?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:36:10
"三星（SAMSUNG） 三星(SAMSUNG) W2016双卡双待 翻盖智能4G手机 尊贵金 电信4G标配版
				商务机型 稳健无忧 货票同行  高端商务轻奢詹姆士手机",5688.00,40+,http://item.jd.com/10125995359.html,http://search.jd.com/s_new.php?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=31&scrolling=y&pos=30&page=44,http://search.jd.com/Search?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:36:10
"小米（MI） 小米Note3 手机 移动联通电信 亮黑色 全网通6GB+64GB
				【五重好礼】支持暗光人脸解锁！前置AI美颜！高通8核处理器！",2499.00,60+,http://item.jd.com/16546787998.html,http://search.jd.com/s_new.php?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=31&scrolling=y&pos=30&page=44,http://search.jd.com/Search?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:36:10
"360手机 vizza原装钢化玻璃膜(白色)
				适用于360手机 vizza 全网通 4GB+32GB 阳光金",39.00,3700+,http://item.jd.com/4902981.html,http://search.jd.com/s_new.php?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=31&scrolling=y&pos=30&page=44,http://search.jd.com/Search?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:36:10
"锤子（smartisan） 锤子 坚果 Pro 2 全网通 移动联通电信4G手机 双卡双待 碳黑色（细红线版） 6GB+64GB
				现货发售 全新正品 包邮顺丰 全国联保",2399.00,100+,http://item.jd.com/19534504838.html,http://search.jd.com/s_new.php?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=31&scrolling=y&pos=30&page=44,http://search.jd.com/Search?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:36:10
"天宏时代（Skyhon） X6 手机  移动4G 智能手机 白银色
				【赠支架 特惠288！！】5.0英寸大屏 16G大内存 老人模式 学生机 三网通手机",288.00,500+,http://item.jd.com/16288180097.html,http://search.jd.com/s_new.php?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=31&scrolling=y&pos=30&page=44,http://search.jd.com/Search?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:36:10
"华为（HUAWEI） 华为 P9 全网通 移动联通电信4G手机 双卡双待 金色 4G全网通(3GB+32GB)
				【自带原装壳+膜】下单送好礼，好评送红包，更多华为精品→华为专区",2288.00,70+,http://item.jd.com/13012088275.html,http://search.jd.com/s_new.php?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=31&scrolling=y&pos=30&page=44,http://search.jd.com/Search?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:36:10
"【联通赠费版】Apple iPhone 8 Plus (A1864) 64GB 银色 移动联通电信4G手机
				科技iPhone，智享生活！",6688.00,400+,http://item.jd.com/5089189.html,http://search.jd.com/s_new.php?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=31&scrolling=y&pos=30&page=44,http://search.jd.com/Search?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:36:10
"MANN ZUG 5SQ 全网通4G 三防智能手机 户外防水防摔 超长待机 双卡双待 3+32G沙漠金
				【京东直发】暖冬回馈 下单赠多重好礼 骁龙芯片索尼摄像头 支持货到付款",1199.00,1200+,http://item.jd.com/11040557930.html,http://search.jd.com/s_new.php?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=31&scrolling=y&pos=30&page=44,http://search.jd.com/Search?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:36:10
"中兴（ZTE） 中兴BA520 移动4G智能手机 玄武灰
				【京东配送】 800万像素 2400毫安电池 亲情模式！购买【预见未来】华为Mate10",418.00,100+,http://item.jd.com/11653603190.html,http://search.jd.com/s_new.php?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=31&scrolling=y&pos=30&page=44,http://search.jd.com/Search?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:36:10
"三星 Galaxy C9 pro（C9000）手机 枫叶金 全网通(6G+64G)
				【买即送豪华礼包：自拍杆+保护套+指环扣】购三星S7 货票同行",2568.00,100+,http://item.jd.com/10843539816.html,http://search.jd.com/s_new.php?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=31&scrolling=y&pos=30&page=44,http://search.jd.com/Search?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:36:10
"360 手机 4G手机 双卡双待 黑色（360C5） 移动4G(2GB+16GB) 标配
				不限购买，领卷在下单，质保一年！ 5英寸屏，极致千元款",375.00,700+,http://item.jd.com/13739226669.html,http://search.jd.com/s_new.php?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=31&scrolling=y&pos=30&page=44,http://search.jd.com/Search?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:36:10
"飞利浦（PHILIPS） X598 4+64G 全网通4G商务智能手机 曜石黑 全网通（4G+64G）
				下单实付1900！京东自营发货 4+64G 变焦双摄 4000毫安 5.5英寸反蓝光高清屏",3699.00,70+,http://item.jd.com/18013641494.html,http://search.jd.com/s_new.php?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=31&scrolling=y&pos=30&page=44,http://search.jd.com/Search?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:36:10
"华为（HUAWEI） 华为麦芒6 手机 曜石黑 全网通 4G + 64G
				【顺丰包邮】送100元京豆+移动电源+壳+膜~前后双摄【爆品华为P10】",2399.00,100+,http://item.jd.com/17119945195.html,http://search.jd.com/s_new.php?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=31&scrolling=y&pos=30&page=44,http://search.jd.com/Search?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:36:10
"魅族（MEIZU） 魅族Pro7 手机 香槟金 标准版(4G + 64G)
				【国行正品 京仓配送】双摄如瞳，明眸善睐！创新画屏，妙不可言！荣耀9 戳我",2499.00,70+,http://item.jd.com/14541588872.html,http://search.jd.com/s_new.php?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=31&scrolling=y&pos=30&page=44,http://search.jd.com/Search?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:36:10
"小辣椒 G108 TV版 移动/联通/2G黑色 电霸三防老人手机 双卡双待
				【京东自营】超长待机,4000毫安大电池,手电筒,大字体大按键,BOX大喇叭直板老人机！",158.00,300+,http://item.jd.com/5521171.html,http://search.jd.com/s_new.php?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=31&scrolling=y&pos=30&page=44,http://search.jd.com/Search?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:36:10
"易百年 Ez602 移动/联通2G老人机手机 功能机大字体 超长待机 中国红
				【厂方7日店庆：爆款机型下单立减40，到手价只要89元】【超长待机15天】",89.00,5500+,http://item.jd.com/11302346376.html,http://search.jd.com/s_new.php?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=31&scrolling=y&pos=30&page=44,http://search.jd.com/Search?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:36:10
"纽曼（Newman） V9 移动/联通2G  翻盖老人手机 黑金
				【京东直发 正品保障】双卡双待 键盘手写  QQ功能 点击购买电信版翻盖老人手机！！！",178.00,1.2万+,http://item.jd.com/1461032874.html,http://search.jd.com/s_new.php?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=31&scrolling=y&pos=30&page=44,http://search.jd.com/Search?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:36:10
"华为（HUAWEI） 荣耀8 移动联通电信 全网通4G 智能手机 双卡双待 魅海蓝 (4G RAM+64G ROM)
				64G大内存【自营时效配送】后置双摄像头，双2.5D玻璃，支持NFC、OTG、红外线遥控",1699.00,70+,http://item.jd.com/14113462391.html,http://search.jd.com/s_new.php?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=31&scrolling=y&pos=30&page=44,http://search.jd.com/Search?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:36:10
小辣椒 红辣椒 Q6 全网通 白色 移动联通电信4G手机 双卡双待,399.00,2400+,http://item.jd.com/4527264.html,http://search.jd.com/s_new.php?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=31&scrolling=y&pos=30&page=44,http://search.jd.com/Search?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:36:10
"联想（Lenovo）  MA388 移动/联通2G 双卡双待 翻盖老人手机 黑色
				【新品上架 京东派送】大按键 大音量翻盖老人机 3.5英寸大屏1900mAh大容量电池",276.00,300+,http://item.jd.com/11857796199.html,http://search.jd.com/s_new.php?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=31&scrolling=y&pos=30&page=44,http://search.jd.com/Search?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:36:10
"小米（MI） 红米4X 全网通4G手机 樱花粉 移动定制全网通版3G+32G
				红米Note4X",799.00,400+,http://item.jd.com/16367824382.html,http://search.jd.com/s_new.php?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=31&scrolling=y&pos=30&page=44,http://search.jd.com/Search?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:36:10
"OPPO R11 Plusk 全网通4G 双卡双待手机 黑色 全网通(6G RAM+64G ROM)标配
				R11s下单送蓝牙耳机，后置2000W双摄，AI智慧美颜，游戏畅快加速；点此抽奖大疆无人机",3499.00,30+,http://item.jd.com/15647761713.html,http://search.jd.com/s_new.php?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=31&scrolling=y&pos=30&page=44,http://search.jd.com/Search?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:36:10
"360 vizza 全网通4G智能手机 小镇蓝（4G+32G）
				【京东直发 多仓发货】4GB+32GB//4020mAh大电池 购买荣耀V9play",799.00,200+,http://item.jd.com/18130201794.html,http://search.jd.com/s_new.php?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=31&scrolling=y&pos=30&page=44,http://search.jd.com/Search?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:36:10
"魅族 魅蓝E2 手机 香槟金 移动全网通4G(3G+32G)标配
				5.5英寸！联发科p20芯片，800+1300W像素！",878.00,700+,http://item.jd.com/11665306067.html,http://search.jd.com/s_new.php?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=31&scrolling=y&pos=30&page=44,http://search.jd.com/Search?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:36:10
"天语（K-TOUCH）H2 移动4G 联通2G双卡双待 (2G+16G) 智能手机 金色
				【京东自营】5.0英寸高清屏  2GB+16GB内存 支持VOLTE语音 支持 冷屏唤醒 支持老人模式更多特价机 等您来戳",399.00,500+,http://item.jd.com/4502817.html,http://search.jd.com/s_new.php?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=31&scrolling=y&pos=30&page=44,http://search.jd.com/Search?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:36:10
"华为（HUAWEI） 荣耀8青春版 全网通 智能手机4G 幻夜黑 （4GB+32GB）高配版
				双面2.5D玻璃，5.2英寸大屏3000毫安电池 新品 荣耀 V9 play 高性价比",1299.00,100+,http://item.jd.com/17387456843.html,http://search.jd.com/s_new.php?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=31&scrolling=y&pos=30&page=44,http://search.jd.com/Search?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:36:10
华为（HUAWEI） 荣耀7x 畅玩7X 手机 极光蓝 全网通(4G RAM+128G ROM)尊享,1999.00,700+,http://item.jd.com/17871676573.html,http://search.jd.com/s_new.php?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=31&scrolling=y&pos=30&page=44,http://search.jd.com/Search?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:36:10
"华为（HUAWEI） 荣耀 畅玩5 高配版 手机 金色 全网通4G (2G RAM+16GROM) 标配版
				【本店1万+好评！推荐指数★★★★★】【包装自带原装耳机】【点击抢购荣耀新品→畅玩6】",699.00,1.3万+,http://item.jd.com/10532651102.html,http://search.jd.com/s_new.php?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=31&scrolling=y&pos=30&page=44,http://search.jd.com/Search?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:36:10
"360 vizza 全网通4G智能手机 小镇蓝（4G+32G）
				【京东直发 多仓发货】4GB+32GB//4020mAh大电池 购买荣耀V9play",799.00,200+,http://item.jd.com/18130201794.html,http://search.jd.com/Search?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=45,http://search.jd.com/Search?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:36:10
"魅族 魅蓝E2 手机 香槟金 移动全网通4G(3G+32G)标配
				5.5英寸！联发科p20芯片，800+1300W像素！",878.00,700+,http://item.jd.com/11665306067.html,http://search.jd.com/Search?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=45,http://search.jd.com/Search?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:36:10
"天语（K-TOUCH）H2 移动4G 联通2G双卡双待 (2G+16G) 智能手机 金色
				【京东自营】5.0英寸高清屏  2GB+16GB内存 支持VOLTE语音 支持 冷屏唤醒 支持老人模式更多特价机 等您来戳",399.00,500+,http://item.jd.com/4502817.html,http://search.jd.com/Search?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=45,http://search.jd.com/Search?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:36:10
"华为（HUAWEI） 荣耀8青春版 全网通 智能手机4G 幻夜黑 （4GB+32GB）高配版
				双面2.5D玻璃，5.2英寸大屏3000毫安电池 新品 荣耀 V9 play 高性价比",1299.00,100+,http://item.jd.com/17387456843.html,http://search.jd.com/Search?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=45,http://search.jd.com/Search?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:36:10
华为（HUAWEI） 荣耀7x 畅玩7X 手机 极光蓝 全网通(4G RAM+128G ROM)尊享,1999.00,700+,http://item.jd.com/17871676573.html,http://search.jd.com/Search?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=45,http://search.jd.com/Search?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:36:10
"华为（HUAWEI） 荣耀 畅玩5 高配版 手机 金色 全网通4G (2G RAM+16GROM) 标配版
				【本店1万+好评！推荐指数★★★★★】【包装自带原装耳机】【点击抢购荣耀新品→畅玩6】",699.00,1.3万+,http://item.jd.com/10532651102.html,http://search.jd.com/Search?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=45,http://search.jd.com/Search?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:36:10
