标题,价格,评论数,链接,当前链接,上级链接,下载时间
"美的（Midea） 320升电脑风冷无霜变频多门冰箱 BCD-320WGPZM
							11.11抢先购 抢免单送IphoneX 送电磁炉 晒单领大奖 保价11. 11早买早到家",3999.00,0,http://item.jd.com/12275736750.html,http://search.jd.com/s_new.php?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=31&scrolling=y&pos=30&page=126,http://search.jd.com/Search?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:38:38
"万宝（Wanbao） BCD-608WMCEA  608升 智能对开门家用大冰箱 金色
							【感恩返场】高尚智能，电脑控温，风冷不结霜！39年品质见证！咨询送礼！",3699.00,4,http://item.jd.com/10984382928.html,http://search.jd.com/s_new.php?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=31&scrolling=y&pos=30&page=126,http://search.jd.com/Search?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:38:38
"全球购【意大利】斯麦格（Smeg）马卡龙系列意式冰箱，意大利进口厨房家用单开门电冰箱 柠檬绿FAB28RVE1
							意大利直邮家用电器、厨房电器、小家电，包邮报税，“315”领券下单更优惠！",35998.00,1,http://item.jd.com/1958593461.html,http://search.jd.com/s_new.php?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=31&scrolling=y&pos=30&page=126,http://search.jd.com/Search?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:38:38
"全球购【意大利】斯麦格（Smeg）马卡龙系列意式冰箱，意大利进口厨房家用单开门电冰箱 粉红色FAB28RRO1
							意大利直邮家用电器、厨房电器、小家电，包邮报税，“315”领券下单更优惠！",35998.00,1,http://item.jd.com/1958593459.html,http://search.jd.com/s_new.php?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=31&scrolling=y&pos=30&page=126,http://search.jd.com/Search?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:38:38
"全球购【意大利】斯麦格（Smeg）马卡龙系列意式冰箱，意大利进口厨房家用单开门电冰箱 橙色FAB28RO1
							意大利直邮家用电器、厨房电器、小家电，包邮报税，“315”领券下单更优惠！",35998.00,1,http://item.jd.com/1958593457.html,http://search.jd.com/s_new.php?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=31&scrolling=y&pos=30&page=126,http://search.jd.com/Search?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:38:38
"全球购【意大利】斯麦格（Smeg）马卡龙系列意式冰箱，意大利进口厨房家用单开门电冰箱 奶油色FAB28RP1
							意大利直邮家用电器、厨房电器、小家电，包邮报税，“315”领券下单更优惠！",35998.00,1,http://item.jd.com/1958593458.html,http://search.jd.com/s_new.php?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=31&scrolling=y&pos=30&page=126,http://search.jd.com/Search?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:38:38
"全球购【意大利】斯麦格（Smeg）马卡龙系列意式冰箱，意大利进口厨房家用单开门电冰箱 灰色金属FAB28RX1
							意大利直邮家用电器、厨房电器、小家电，包邮报税，“315”领券下单更优惠！",35998.00,1,http://item.jd.com/1958593462.html,http://search.jd.com/s_new.php?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=31&scrolling=y&pos=30&page=126,http://search.jd.com/Search?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:38:38
"全球购【意大利】斯麦格（Smeg）独立式单开门mini小冰箱，意大利原装迷你家用进口小冰箱 奶油色 FAB10RP
							意大利直邮家用电器、厨房电器、小家电，包邮报税，“315”领券下单更优惠！",23998.00,0,http://item.jd.com/1958842950.html,http://search.jd.com/s_new.php?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=31&scrolling=y&pos=30&page=126,http://search.jd.com/Search?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:38:38
"全球购【意大利】斯麦格（Smeg）马卡龙系列意式冰箱，意大利进口厨房家用单开门电冰箱 柠檬绿FAB28RVE1
							意大利直邮家用电器、厨房电器、小家电，包邮报税，“315”领券下单更优惠！",35998.00,1,http://item.jd.com/1958593461.html,http://search.jd.com/Search?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=127,http://search.jd.com/Search?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:38:38
"全球购【意大利】斯麦格（Smeg）马卡龙系列意式冰箱，意大利进口厨房家用单开门电冰箱 粉红色FAB28RRO1
							意大利直邮家用电器、厨房电器、小家电，包邮报税，“315”领券下单更优惠！",35998.00,1,http://item.jd.com/1958593459.html,http://search.jd.com/Search?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=127,http://search.jd.com/Search?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:38:38
"全球购【意大利】斯麦格（Smeg）马卡龙系列意式冰箱，意大利进口厨房家用单开门电冰箱 橙色FAB28RO1
							意大利直邮家用电器、厨房电器、小家电，包邮报税，“315”领券下单更优惠！",35998.00,1,http://item.jd.com/1958593457.html,http://search.jd.com/Search?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=127,http://search.jd.com/Search?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:38:38
"全球购【意大利】斯麦格（Smeg）马卡龙系列意式冰箱，意大利进口厨房家用单开门电冰箱 奶油色FAB28RP1
							意大利直邮家用电器、厨房电器、小家电，包邮报税，“315”领券下单更优惠！",35998.00,1,http://item.jd.com/1958593458.html,http://search.jd.com/Search?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=127,http://search.jd.com/Search?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:38:38
"全球购【意大利】斯麦格（Smeg）马卡龙系列意式冰箱，意大利进口厨房家用单开门电冰箱 灰色金属FAB28RX1
							意大利直邮家用电器、厨房电器、小家电，包邮报税，“315”领券下单更优惠！",35998.00,1,http://item.jd.com/1958593462.html,http://search.jd.com/Search?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=127,http://search.jd.com/Search?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:38:38
"全球购【意大利】斯麦格（Smeg）独立式单开门mini小冰箱，意大利原装迷你家用进口小冰箱 奶油色 FAB10RP
							意大利直邮家用电器、厨房电器、小家电，包邮报税，“315”领券下单更优惠！",23998.00,0,http://item.jd.com/1958842950.html,http://search.jd.com/Search?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=127,http://search.jd.com/Search?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:38:38
"全球购【意大利】斯麦格（Smeg）独立式单开门mini小冰箱，意大利原装迷你家用进口小冰箱 白色FAB10RB
							意大利直邮家用电器、厨房电器、小家电，包邮报税，“315”领券下单更优惠！",23998.00,0,http://item.jd.com/1958842952.html,http://search.jd.com/Search?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=127,http://search.jd.com/Search?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:38:38
"海尔（Haier） BCD-269WDGB 269升两门风冷无霜节能静音冰箱大容量
							【11.11再来一波】价保11月 一年仅此一次  等你来抢 晒单还有红包相送",2699.00,2,http://item.jd.com/16237277088.html,http://search.jd.com/Search?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=127,http://search.jd.com/Search?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:38:38
"海尔（Haier） BCD-328WDGF 328升风冷无霜家用大两门变频节能双门电冰箱
							【11.11再来一波】价保11月 一年仅此一次 等你来抢 晒单还有红包相送",3699.00,1,http://item.jd.com/12334270533.html,http://search.jd.com/Search?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=127,http://search.jd.com/Search?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:38:38
"尊贵(ZUNGUI)BCD-439CA 十字对开门冰箱 家用节能铜管 四门多开门电冰箱 酷金
							铜管冰箱 钢化玻璃面板",2999.00,3,http://item.jd.com/13464096205.html,http://search.jd.com/Search?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=127,http://search.jd.com/Search?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:38:38
"海尔（Haier） BCD-328WDPT 家用328升风冷变频两门冰箱冷藏冷冻电冰箱
							【返场狂欢！下单有礼】风冷巡航 无霜呵护 巡航双变频 节能更静音",3099.00,1,http://item.jd.com/19015026573.html,http://search.jd.com/Search?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=127,http://search.jd.com/Search?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:38:38
"辰佳 (Changer) BC-170 170升 单门保鲜小冰箱 冷藏/微冻节能家用宿舍 白色
							【11月钜惠！领券减100元！晒单奖20元！到手价729起！】买贵返差！顺丰入户！",849.00,50+,http://item.jd.com/16716588776.html,http://search.jd.com/Search?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=127,http://search.jd.com/Search?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:38:38
"哈士奇 42L 冰箱 小 单门迷你家用冷藏 SC-46 46GNA
							【倒计时】【11.11狂欢优惠券！】【大牌创意，拒绝平庸】【品质保证，全国联保】",996.00,400+,http://item.jd.com/10544212345.html,http://search.jd.com/Search?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=127,http://search.jd.com/Search?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:38:38
"统帅（Leader） BCD-241WLDCN海尔家用双门冰箱风冷无霜两门冰箱杀菌净味
							领取优惠卷在付款，卖贵补差价保价30天，晒图送精美礼品加湿器",2499.00,1,http://item.jd.com/12590716660.html,http://search.jd.com/Search?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=127,http://search.jd.com/Search?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:38:38
海尔（Haier） BCD-532WDPT 风冷无霜变频节能净味双温双控 532升电冰箱,3999.00,0,http://item.jd.com/20060851817.html,http://search.jd.com/Search?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=127,http://search.jd.com/Search?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:38:38
"哈士奇 34.5L独立冷冻迷你小冰箱存放冻母乳 BC-46 DRC粉红色
							【倒计时】【11.11狂欢优惠券！买贵就赔】【京东服务，品质保证】【冷冻冷藏一体冰箱】",1099.00,80+,http://item.jd.com/1667456425.html,http://search.jd.com/Search?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=127,http://search.jd.com/Search?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:38:38
"德努希（DENUSSI） BCD-125W125升小冰箱迷你 双门家用风冷无霜小型电冰箱 橙色
							【 狂欢延续 下单立减200元 顺丰速运 送保鲜盒三件套】风冷无霜 美芝静音压缩机出口品质",1698.00,300+,http://item.jd.com/1801063594.html,http://search.jd.com/Search?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=127,http://search.jd.com/Search?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:38:38
"松下（Panasonic）冰箱NR-B30WG1-XW 301L 欧式无框风格 B30WG1-XS尊雅银
							【11.11好物节 返场中。。。】与11.11同价！赠京东延保1年+松下电吹风+晒单返50",3990.00,0,http://item.jd.com/12101042785.html,http://search.jd.com/Search?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=127,http://search.jd.com/Search?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:38:38
"菲瑞柯(Frilec)迷你小冰箱 欧式复古冰箱 BC-118FB 118L 钻石银
							【大有不同！下单立减200，成交仅需3799元】进口宝马漆纯手工喷绘，恩布拉科压缩机",3999.00,0,http://item.jd.com/16022524637.html,http://search.jd.com/Search?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=127,http://search.jd.com/Search?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:38:38
"菲瑞柯(Frilec)迷你小冰箱 欧式复古冰箱 BC-118FB 118L 经典红
							【大有不同！下单立减200，成交仅需3799元】进口宝马漆纯手工喷绘，恩布拉科压缩机",3999.00,0,http://item.jd.com/16022524636.html,http://search.jd.com/Search?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=127,http://search.jd.com/Search?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:38:38
"七星（SEVEN STARS)398升新款十字对开门微电脑电冰箱 BCD-398CV4
							微电脑控温，经典十字开门，奢华高贵，彰显时尚大气！",3699.00,20+,http://item.jd.com/1670368805.html,http://search.jd.com/Search?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=127,http://search.jd.com/Search?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:38:38
"Panasonic/松下双门冰箱NR-B30WG1-XW/XS  301L  钢化玻璃面板 银色
							京东返场惠颠覆盛宴，百年松下，品质保障。下单惊喜不断，赠品不断。",3990.00,4,http://item.jd.com/11372710668.html,http://search.jd.com/Search?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=127,http://search.jd.com/Search?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:38:38
"全球购【意大利】斯麦格（Smeg） 马卡龙系列无霜家用右开门电冰箱 意大利进口单开门冰箱 浅蓝色FAB28RAZ1
							意大利直邮家用电器、厨房电器、小家电，包邮报税，“315”领券下单更优惠！",35999.00,1,http://item.jd.com/1958593845.html,http://search.jd.com/Search?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=127,http://search.jd.com/Search?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:38:38
"全球购【意大利】斯麦格（Smeg） 马卡龙系列无霜家用右开门电冰箱 意大利进口单开门冰箱 黄色FAB28RG1
							意大利直邮家用电器、厨房电器、小家电，包邮报税，“315”领券下单更优惠！",35999.00,1,http://item.jd.com/1958593848.html,http://search.jd.com/Search?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=127,http://search.jd.com/Search?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:38:38
"全球购【意大利】斯麦格（Smeg） 马卡龙系列无霜家用右开门电冰箱 意大利进口单开门冰箱 黑色FAB28RNE1
							意大利直邮家用电器、厨房电器、小家电，包邮报税，“315”领券下单更优惠！",35999.00,1,http://item.jd.com/1958593849.html,http://search.jd.com/Search?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=127,http://search.jd.com/Search?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:38:38
"全球购【意大利】斯麦格（Smeg） 马卡龙系列无霜家用右开门电冰箱 意大利进口单开门冰箱 蓝色FAB28RBL1
							意大利直邮家用电器、厨房电器、小家电，包邮报税，“315”领券下单更优惠！",35999.00,1,http://item.jd.com/1958593847.html,http://search.jd.com/Search?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=127,http://search.jd.com/Search?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:38:38
"新飞冰箱BCD-226WLTT3A三门电冰箱 智能电脑控温 宽幅变温 无霜 家用 226升
							【11.11献礼】评价晒图送蒸蛋器，再奖20元电费！下单即送500京豆，电脑温控，颜艺双绝",1899.00,40+,http://item.jd.com/12967761785.html,http://search.jd.com/Search?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=127,http://search.jd.com/Search?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:38:38
"樱花（SAKURA） BC-50 50L冰箱 单门小冰箱 迷你小型电冰箱 50银色
							【返场中】樱花冰洗返场参加满减活动，京东配送，满199-5，499-20，899-50",398.00,1100+,http://item.jd.com/12337781219.html,http://search.jd.com/Search?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=127,http://search.jd.com/Search?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:38:38
"海尔(Haier)  189升双门冰箱风冷无霜节能家用两门电冰箱 白色
							【返场放价狂欢继续】全店至低价！晒单送礼品送延保！联系客服咨询活动详情！无需等待立即抢购",1799.00,9,http://item.jd.com/16980671633.html,http://search.jd.com/Search?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=127,http://search.jd.com/Search?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:38:38
"航天电器 高850mm 50升小冰箱双门冰箱家用小型电冰箱冷冻冷藏节能宿舍 【京东发货】 绿色
							【狂欢再续！全场直降！买贵返差！京东配送！】精巧占地小，大冷藏，节能环保",498.00,1300+,http://item.jd.com/13328801694.html,http://search.jd.com/Search?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=127,http://search.jd.com/Search?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:38:38
"容声（Ronshen） 容声(Ronshen)536升纤薄机身变频风冷无霜对开门冰箱 变频风冷 BCD-536WRS1HP典雅金
							变频 风冷无霜 对开门冰箱 全国联保",4299.00,0,http://item.jd.com/18596172774.html,http://search.jd.com/Search?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=125,http://search.jd.com/Search?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:38:38
"松下（Panasonic） 多门冰箱NR-C380TX-XN/XW 380L 风冷无霜变频 NR-C380TX-XN尊雅金
							【11.11好物节 返场中。。。】与11.11同价！赠京东延保1年+松下电吹风+晒单返50",8100.00,1,http://item.jd.com/11793733498.html,http://search.jd.com/Search?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=125,http://search.jd.com/Search?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:38:38
"松下（Panasonic） 多门冰箱NR-C380TX-XN/XW 380L 风冷无霜变频 NR-C380TX-XW水晶白
							【11.11好物节 返场中。。。】与11.11同价！赠京东延保1年+松下电吹风+晒单返50",8100.00,1,http://item.jd.com/11793733497.html,http://search.jd.com/Search?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=125,http://search.jd.com/Search?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:38:38
三星（SAMSUNG）  RF50MCBC0S8/SC 510L风冷无霜变频静音大冰箱银色 #银色 RF50MCBC0S8/SC,8999.00,0,http://item.jd.com/19237819943.html,http://search.jd.com/Search?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=125,http://search.jd.com/Search?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:38:38
★松下(Panasonic)日本制造 原装进口 578升多门电冰箱  NR-F610VG- NR-F610VG-N5（尊雅金）,23814.00,0,http://item.jd.com/15315531443.html,http://search.jd.com/Search?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=125,http://search.jd.com/Search?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:38:38
